"Path","Namespace","Types","LikelySystem"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/LargeCityParkAddon.cs","Server.Items","class:LargeCityParkAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/MedCityGardenAddon.cs","Server.Items","class:MedCityGardenAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/MedCityParkAddon.cs","Server.Items","class:MedCityParkAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/SmallCityGardenAddon.cs","Server.Items","class:SmallCityGardenAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Parks & Gardens/SmallCityParkAddon.cs","Server.Items","class:SmallCityParkAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/AsianCityStableAddon.cs","Server.Items","class:AsianCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/FieldstoneCityStableAddon.cs","Server.Items","class:FieldstoneCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/MarbleCityStableAddon.cs","Server.Items","class:MarbleCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/NecroCityStableAddon.cs","Server.Items","class:NecroCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/PlasterCityStableAddon.cs","Server.Items","class:PlasterCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/SandstoneCityStableAddon.cs","Server.Items","class:SandstoneCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/StoneCityStableAddon.cs","Server.Items","class:StoneCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Stable/WoodCityStableAddon.cs","Server.Items","class:WoodCityStableAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/AsianCityTavernAddon.cs","Server.Items","class:AsianCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/FieldstoneCityTavernAddon.cs","Server.Items","class:FieldstoneCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/MarbleCityTavernAddon.cs","Server.Items","class:MarbleCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/NecroCityTavernAddon.cs","Server.Items","class:NecroCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/PlasterCityTavernAddon.cs","Server.Items","class:PlasterCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/SandstoneCityTavernAddon.cs","Server.Items","class:SandstoneCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/StoneCityTavernAddon.cs","Server.Items","class:StoneCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Civic Structures/Stock Buildings/Taverns/WoodCityTavernAddon.cs","Server.Items","class:WoodCityTavernAddon","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/CityDeed.cs","Server.Items","class:CityPlacementTarget;class:CityDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/AsianCityBankDeed.cs","Server.Items","class:AsianCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/FieldstoneCityBankDeed.cs","Server.Items","class:FieldstoneCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/MarbleCityBankDeed.cs","Server.Items","class:MarbleCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/NecroCityBankDeed.cs","Server.Items","class:NecroCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/PlasterCityBankDeed.cs","Server.Items","class:PlasterCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/SandstoneCityBankDeed.cs","Server.Items","class:SandstoneCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/StoneCityBankDeed.cs","Server.Items","class:StoneCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Banks/WoodCityBankDeed.cs","Server.Items","class:WoodCityBankDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/AsainCityHallDeed.cs","Server.Items","class:AsianCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/FieldStoneCityHallDeed.cs","Server.Items","class:FieldStoneCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/MarbleCityHallDeed.cs","Server.Items","class:MarbleCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/NecroCityHallDeed.cs","Server.Items","class:NecroCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/PlasterCityHallDeed.cs","Server.Items","class:PlasterCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/SandstoneCityHallDeed.cs","Server.Items","class:SandstoneCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/StoneCityHallDeed.cs","Server.Items","class:StoneCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/City Halls/WoodCityHallDeed.cs","Server.Items","class:WoodCityHallDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/AsianCityHealerDeed.cs","Server.Items","class:AsianCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/FieldstoneCityHealerDeed.cs","Server.Items","class:FieldstoneCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/MarbleCityHealerDeed.cs","Server.Items","class:MarbleCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/NecroCityHealerDeed.cs","Server.Items","class:NecroCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/PlasterCityHealerDeed.cs","Server.Items","class:PlasterCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/SandstoneCityHealerDeed.cs","Server.Items","class:SandstoneCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/StoneCityHealerDeed.cs","Server.Items","class:StoneCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Healers/WoodCityHealerDeed.cs","Server.Items","class:WoodCityHealerDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/AsianCityMarketDeed.cs","Server.Items","class:AsianCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/FieldstoneCityMarketDeed.cs","Server.Items","class:FieldStoneCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/MarbleCityMarketDeed.cs","Server.Items","class:MarbleCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/NecroCityMarketDeed.cs","Server.Items","class:NecroCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/PlasterCityMarketDeed.cs","Server.Items","class:PlasterCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/SandstoneCityMarketDeed.cs","Server.Items","class:SandstoneCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/StoneCityMarketDeed.cs","Server.Items","class:StoneCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Markets/WoodCityMarketDeed.cs","Server.Items","class:WoodCityMarketDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Moongates/AsianCityMoongateDeed.cs","Server.Items","class:AsianCityMoongateDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Moongates/MarbleCityMoongateDeed.cs","Server.Items","class:MarbleCityMoongateDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Moongates/NecroCityMoongateDeed.cs","Server.Items","class:NecroCityMoongateDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Moongates/SandstoneCityMoongateDeed.cs","Server.Items","class:SandstoneCityMoongateDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Moongates/StoneCityMoongateDeed.cs","Server.Items","class:StoneCityMoongateDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Moongates/WoodCityMoongateDeed.cs","Server.Items","class:WoodCityMoongateDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Parks & Gardens/LargeCityGardenDeed.cs","Server.Items","class:LargeCityGardenDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Parks & Gardens/LargeCityParkDeed.cs","Server.Items","class:LargeCityParkDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Parks & Gardens/MediumCityGardenDeed.cs","Server.Items","class:MediumCityGardenDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Parks & Gardens/MediumCityParkDeed.cs","Server.Items","class:MediumCityParkDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Parks & Gardens/SmallCityGardenDeed.cs","Server.Items","class:SmallCityGardenDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Parks & Gardens/SmallCityParkDeed.cs","Server.Items","class:SmallCityParkDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/AsainCityHealerDeed.cs","Server.Items","class:AsianCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/FieldstoneCityHealerDeed.cs","Server.Items","class:FieldstoneCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/MarbleCityHealerDeed.cs","Server.Items","class:MarbleCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/NecroCityHealerDeed.cs","Server.Items","class:NecroCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/PlasterCityHealerDeed.cs","Server.Items","class:PlasterCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/SandstoneCityHealerDeed.cs","Server.Items","class:SandstoneCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/StoneCityHealerDeed.cs","Server.Items","class:StoneCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Stable/WoodCityHealerDeed.cs","Server.Items","class:WoodCityStableDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/AsianCityTavernDeed.cs","Server.Items","class:AsianCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/FieldstoneCityTavernDeed.cs","Server.Items","class:FieldstoneCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/MarbleCityTavernDeed.cs","Server.Items","class:MarbleCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/NecroCityTavernDeed.cs","Server.Items","class:NecroCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/PlasterCityTavernDeed.cs","Server.Items","class:PlasterCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/SandstoneCityTavernDeed.cs","Server.Items","class:SandstoneCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/StoneCityTavernDeed.cs","Server.Items","class:StoneCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Deeds/Stock Deeds/Taverns/WoodCityTavernDeed.cs","Server.Items","class:WoodCityTavernDeed","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Misc/CityMallToken.cs","Server.Items","class:CityMallToken","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Misc/CityVendorDismissTimer.cs","Server.Misc","class:CityVendorDismiss","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Misc/MoveVendorTarget.cs","Server.Targets","class:MoveVendorTarget","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Signs/CivicSign.cs","Server.Items","class:CivicSign","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Signs/RecCivicSign.cs","Server.Items","class:RecCivicSign","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Stones/CityBankStone.cs","Server.Items","class:CityBankStone","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Stones/CityManagementStone.cs","Server.Items","class:JoinCityTarget;class:CitySponsorTarget;class:CityManagementStone;class:CityUpdateTarget;class:CityUpdateTimer","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Stones/CityResurrectionStone.cs","Server.Items","class:ResStone;class:CityResurrectEntry;class:CityLockKarmaEntry;class:CityTitheEntry;class:TitheEntry;class:CityResurrectionStone","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Stones/CityStableStone.cs","Server.Items","class:CityStableStone;class:StableEntry;class:ClaimAllEntry;class:StableTarget;class:ClaimListGump","Custom:Government System"
"Data/Scripts/Custom/Government System/Items/Stones/CityVotingStone.cs","Server.Items","class:CityVotingStone;class:CityElectionTimer","Custom:Government System"
"Data/Scripts/Custom/Government System/NPC Vendor Mall 2.1/LandLord.cs","Server.Mobiles","class:BaseLandLord;class:InternalTarget;class:LandLord","Custom:Government System"
"Data/Scripts/Custom/Government System/NPC Vendor Mall 2.1/MallToken.cs","Server.Items","enum:MallDuration;class:VendorMallToken","Custom:Government System"
"Data/Scripts/Custom/Government System/NPC Vendor Mall 2.1/SBLandLord.cs","Server.Mobiles","class:SBLandLord;class:InternalBuyInfo;class:InternalSellInfo","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CitizenTitleChangePrompt.cs","Server.Prompts","class:CitizenTitleChangePrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityCorpseFeePrompt.cs","Server.Prompts","class:CityCorpseFeePrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityNamePrompt.cs","Server.Prompts","class:CityNamePrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityResFeePrompt.cs","Server.Prompts","class:CityResFeePrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityTaxesIncomePrompt.cs","Server.Prompts","class:CityTaxesIncomePrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityTaxesPropertyPrompt.cs","Server.Prompts","class:CityTaxesPropertyPrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityTaxesTravelPrompt.cs","Server.Prompts","class:CityTaxesTravelPrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityTreasuryDepoistPrompt.cs","Server.Prompts","class:CityTreasuryDepoistPrompt","Custom:Government System"
"Data/Scripts/Custom/Government System/Prompts/CityTreasuryWithdrawPrompt.cs","Server.Prompts","class:CityTreasuryWithdrawPrompt","Custom:Government System"
