"RecordType","Path","IncludePath","ExistsOnDisk","IncludedInScriptsProject","MissingCompileTarget","UnincludedSource","GeneratedOrOutput","DriftClass","LikelySystem","RuntimeMarkers","Types","Action"
"SourceFile","Data/Scripts/Magic/Research/Spells/Conjuration/ResearchClone.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchClone","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Conjuration/ResearchConjure.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchConjure","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Conjuration/ResearchCreateGold.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchCreateGold;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Conjuration/ResearchDeathVortex.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchDeathVortex;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Conjuration/ResearchExtinguish.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchExtinguish;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Conjuration/ResearchMagicSteed.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchMagicSteed","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Conjuration/ResearchSwarm.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSwarm;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchCreateGolem.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchCreateGolem","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchDeathSpeak.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchDeathSpeak","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchGrantPeace.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchGrantPeace;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchMaskofDeath.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchMaskofDeath;class:DeathlyMask;class:ItemRemovalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchOpenGround.cs","","True","True","False","False","False","","Magic:Research","Timer.DelayCall","class:ResearchOpenGround;class:InternalTarget;class:OpenGround","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchRockFlesh.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchRockFlesh;class:InternalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchSummonDead.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonDead","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Death/ResearchWithstandDeath.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchWithstandDeath;class:InternalTarget;class:JewelImmortality;class:SeeIfJewelInBag","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchCauseFear.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchCauseFear;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchCharm.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchCharm;class:InternalTarget;class:CharmTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchEnchant.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass;EventSink;OnLogout","class:ResearchEnchant;class:InternalTarget;class:InternalTimer;class:ResearchEnchantStone;class:RunTime","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchMassMight.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchMassMight","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchMassSleep.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchMassSleep;class:InternalTarget;class:SleepyTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchSleep.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchSleep;class:InternalTarget;class:SleepyTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchSleepField.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchSleepField;class:InternalItem;class:InternalTimer;class:SleepyTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Enchanting/ResearchSneak.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass;EventSink;OnLogout","class:ResearchSneak;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchConflagration.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchConflagration;class:FireFieldItem;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchCreateFire.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass;OnMovement","class:ResearchCreateFire;class:MagicalFire;class:ItemRemovalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchEndureCold.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchEndureCold;class:ExpireTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchEndureHeat.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchEndureHeat;class:ExpireTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchExplosion.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchExplosion;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchFlameBolt.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchFlameBolt;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchIgnite.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchIgnite;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Sorcery/ResearchRingofFire.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchRingofFire;class:InternalTarget;class:RingOfFire;class:ItemRemovalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonAcidElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonAcidElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonBloodElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonBloodElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonElectricalElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonElectricalElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonGemElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonGemElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonIceElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonIceElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonMudElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonMudElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonPoisonElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonPoisonElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Summoning/ResearchSummonWeedElemental.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonWeedElemental","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchBanishDaemon.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchBanishDaemon;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchCallDestruction.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchCallDestruction;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchConfusionBlast.cs","","True","True","False","False","False","","Magic:Research","Timer.DelayCall","class:ResearchConfusionBlast;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchDevastation.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchDevastation;class:InternalTarget;class:DeathTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchEtherealTravel.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchEtherealTravel;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchMeteorShower.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchMeteorShower;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchSummonCreature.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonCreature","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Thaumaturgy/ResearchSummonDevil.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSummonDevil","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchAirWalk.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchAirWalk;class:InternalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchDivination.cs","","True","True","False","False","False","","Magic:Research","SendGump","class:ResearchDivination;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchFadefromSight.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchFadefromSight;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchHealingTouch.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchHealingTouch;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchIntervention.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchIntervention;class:InternalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchRestoration.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchRestoration;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchSeeTruth.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSeeTruth;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Theurgy/ResearchWizardEye.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchWizardEye;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchAvalanche.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchAvalanche;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchFrostField.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchFrostField;class:FrostFieldItem;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchFrostStrike.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchFrostStrike;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchGasCloud.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchGasCloud;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchHailStorm.cs","","True","True","False","False","False","","Magic:Research","CustomTimerSubclass","class:ResearchHailStorm;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchIcicle.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchIcicle;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchMassDeath.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchMassDeath;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Research/Spells/Wizardry/ResearchSnowBall.cs","","True","True","False","False","False","","Magic:Research","","class:ResearchSnowBall;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/ShinobiCommandList.cs","","True","True","False","False","False","","Magic:Shinobi","CommandSystem.Register;Initialize","class:CastShinobiSpells","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/ShinobiScroll.cs","","True","True","False","False","False","","Magic:Shinobi","OnResponse;SendGump","class:ShinobiScroll;class:ShinobiScrollGump;class:ShinobiRow;class:ShinobiColumn","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/ShinobiSpell.cs","","True","True","False","False","False","","Magic:Shinobi","","class:ShinobiSpell","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/CheetahPaws.cs","","True","True","False","False","False","","Magic:Shinobi","CustomTimerSubclass","class:CheetahPaws;class:InternalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/Deception.cs","","True","True","False","False","False","","Magic:Shinobi","CustomTimerSubclass","class:Deception;class:InternalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/EagleEye.cs","","True","True","False","False","False","","Magic:Shinobi","","class:EagleEye;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/Espionage.cs","","True","True","False","False","False","","Magic:Shinobi","","class:Espionage;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/FerretFlee.cs","","True","True","False","False","False","","Magic:Shinobi","","class:FerretFlee","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/MonkeyLeap.cs","","True","True","False","False","False","","Magic:Shinobi","","class:MonkeyLeap;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/MysticShuriken.cs","","True","True","False","False","False","","Magic:Shinobi","","class:MysticShuriken;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Shinobi/Spells/TigerStrength.cs","","True","True","False","False","False","","Magic:Shinobi","","class:TigerStrength","Keep"
"SourceFile","Data/Scripts/Magic/Syth/HellShard.cs","","True","True","False","False","False","","Magic:Syth","","class:HellShard","Keep"
"SourceFile","Data/Scripts/Magic/Syth/SythCommandList.cs","","True","True","False","False","False","","Magic:Syth","CommandSystem.Register;Initialize","class:CastSythSpells","Keep"
"SourceFile","Data/Scripts/Magic/Syth/SythDatacrons.cs","","True","True","False","False","False","","Magic:Syth","","class:SythDatacron01;class:SythDatacron02;class:SythDatacron03;class:SythDatacron04;class:SythDatacron05;class:SythDatacron06;class:SythDatacron07;class:SythDatacron08;class:SythDatacron09;class:SythDatacron10","Keep"
"SourceFile","Data/Scripts/Magic/Syth/SythSpell.cs","","True","True","False","False","False","","Magic:Syth","","class:SythSpell","Keep"
"SourceFile","Data/Scripts/Magic/Syth/SythSpellbook.cs","","True","True","False","False","False","","Magic:Syth","OnResponse;SendGump","class:SythSpellbook;class:PowerRow;class:PowerColumn","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Gumps/SythSpellBookGump.cs","","True","True","False","False","False","","Magic:Syth","OnResponse;SendGump","class:SythSpellbookGump","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/Absorption.cs","","True","True","False","False","False","","Magic:Syth","","class:Absorption","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/Clone.cs","","True","True","False","False","False","","Magic:Syth","","class:CloneBody","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/DeathGrip.cs","","True","True","False","False","False","","Magic:Syth","CustomTimerSubclass","class:DeathGrip;class:InternalTarget;class:GripTimer","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/DrainLife.cs","","True","True","False","False","False","","Magic:Syth","CustomTimerSubclass","class:DrainLife;class:InternalTarget;class:DrainTimer","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/Projection.cs","","True","True","False","False","False","","Magic:Syth","","class:Projection;class:SythProjection","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/PsychicBlast.cs","","True","True","False","False","False","","Magic:Syth","Timer.DelayCall","class:PsychicBlast;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/Psychokinesis.cs","","True","True","False","False","False","","Magic:Syth","","class:Psychokinesis;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/Speed.cs","","True","True","False","False","False","","Magic:Syth","CustomTimerSubclass","class:SythSpeed;class:InternalTimer","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/SythLightning.cs","","True","True","False","False","False","","Magic:Syth","","class:SythLightning;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Syth/Spells/ThrowSword.cs","","True","True","False","False","False","","Magic:Syth","","class:ThrowSword;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/BookWitchBrewing.cs","","True","True","False","False","False","","Magic:Witch","OnResponse;SendGump","class:BookWitchBrewing;class:BookGump","Keep"
"SourceFile","Data/Scripts/Magic/Witch/UndeadSpell.cs","","True","True","False","False","False","","Magic:Witch","","class:UndeadSpell","Keep"
"SourceFile","Data/Scripts/Magic/Witch/WitchBrews.cs","","True","True","False","False","False","","Magic:Witch","","class:BloodPactScroll;class:GhostlyImagesScroll;class:GhostPhaseScroll;class:GraveyardGatewayScroll;class:HellsBrandScroll;class:HellsGateScroll;class:ManaLeechScroll;class:NecroCurePoisonScroll;class:NecroPoisonScroll;class:NecroUnlockScroll;class:PhantasmScroll;class:RetchedAirScroll;class:SpectreShadowScroll;class:UndeadEyesScroll;class:VampireGiftScroll;class:WallOfSpikesScroll","Keep"
"SourceFile","Data/Scripts/Magic/Witch/WitchPouch.cs","","True","True","False","False","False","","Magic:Witch","OnResponse;SendGump","class:WitchPouch;class:WitchBag;class:WitchBar;class:BagWindow","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/BloodPact.cs","","True","True","False","False","False","","Magic:Witch","","class:UndeadBloodPactSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/CurePoison.cs","","True","True","False","False","False","","Magic:Witch","","class:UndeadCurePoisonSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/GhostlyImages.cs","","True","True","False","False","False","","Magic:Witch","","class:GhostlyImagesSpell;class:InternalTarget;class:dj_nc_decoy","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/GhostPhase.cs","","True","True","False","False","False","","Magic:Witch","","class:GhostPhaseSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/GraveyardGateway.cs","","True","True","False","False","False","","Magic:Witch","CustomTimerSubclass","class:UndeadGraveyardGatewaySpell;class:InternalItem;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/HellsBrand.cs","","True","True","False","False","False","","Magic:Witch","","class:HellsBrandSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/HellsGate.cs","","True","True","False","False","False","","Magic:Witch","","class:HellsGateSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/ManaLeech.cs","","True","True","False","False","False","","Magic:Witch","","class:ManaLeechSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/NecroPoison.cs","","True","True","False","False","False","","Magic:Witch","","class:NecroPoisonSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/NecroUnlock.cs","","True","True","False","False","False","","Magic:Witch","","class:NecroUnlockSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/Phantasm.cs","","True","True","False","False","False","","Magic:Witch","","class:PhantasmSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/RetchedAir.cs","","True","True","False","False","False","","Magic:Witch","","class:RetchedAirSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/SpectreShadow.cs","","True","True","False","False","False","","Magic:Witch","CustomTimerSubclass","class:SpectreShadowSpell;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/UndeadEyes.cs","","True","True","False","False","False","","Magic:Witch","CustomTimerSubclass","class:UndeadEyesSpell;class:DarkTimer;class:EyesSpellTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/VampireGift.cs","","True","True","False","False","False","","Magic:Witch","SendGump","class:VampireGiftSpell;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Magic/Witch/Effects/WallOfSpikes.cs","","True","True","False","False","False","","Magic:Witch","CustomTimerSubclass","class:UndeadWallOfSpikesSpell;class:InternalItem;class:InternalTimer;class:InternalTarget","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/BlackBear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:BlackBear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/BrownBear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:BrownBear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/CaveBearRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:CaveBearRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/DireBear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:DireBear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/ElderBlackBearRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:ElderBlackBearRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/ElderBrownBearRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:ElderBrownBearRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/ElderPolarBearRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:ElderPolarBearRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/GreatBear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GreatBear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/GrizzlyBearRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GrizzlyBearRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/KodiakBear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:KodiakBear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/Owlbear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Owlbear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/PackBear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PackBear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/PandaRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PandaRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/PolarBear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:PolarBear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/SabreclawCub.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SabreclawCub","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/SabretoothBearRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SabretoothBearRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Bears/Trollbear.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Trollbear","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/AxeBeakRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:AxeBeakRiding","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Bird.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Bird","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Chicken.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Chicken","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Crane.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Crane","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/DesertBird.cs","","True","True","False","False","False","","Mobiles:Animals","","class:DesertBird","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Eagle.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Eagle","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Hawk.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Hawk","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Ostrich.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Ostrich","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Penquin.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Penguin","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/SwampBird.cs","","True","True","False","False","False","","Mobiles:Animals","","class:SwampBird","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/TropicalBird.cs","","True","True","False","False","False","","Mobiles:Animals","","class:TropicalBird","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Birds/Turkey.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Turkey","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/BlackWolf.cs","","True","True","False","False","False","","Mobiles:Animals","","class:BlackWolf","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/DireWolf.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WolfDire","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/Dog.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Dog","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/Fox.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Fox","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/GreyWolf.cs","","True","True","False","False","False","","Mobiles:Animals","","class:GreyWolf","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/Hyena.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Hyena","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/Jackal.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Jackal","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/MadDog.cs","","True","True","False","False","False","","Mobiles:Animals","","class:MadDog","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/TimberWolf.cs","","True","True","False","False","False","","Mobiles:Animals","","class:TimberWolf","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/WereWolf.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WereWolf","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/WhiteWolf.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WhiteWolf","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/WinterWolf.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WinterWolf","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/WolfMan.cs","","True","True","False","False","False","","Mobiles:Animals","","class:WolfMan","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Canines/Worg.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Worg","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Cows/Bull.cs","","True","True","False","False","False","","Mobiles:Animals","","class:Bull","Keep"
"SourceFile","Data/Scripts/Mobiles/Animals/Cows/BullradonRiding.cs","","True","True","False","False","False","","Mobiles:Animals","","class:BullradonRiding","Keep"
