"Marker","File","Line","LikelySystem","Notes"
"SendGump","Data/Scripts/System/Help/Gumps/PageQueueGump.cs","995","System:Help","state.Mobile.SendGump(new PredefGump(state.Mobile, null));"
"SendGump","Data/Scripts/System/Help/Gumps/PageQueueGump.cs","1006","System:Help","state.Mobile.SendGump(gump);"
"SendGump","Data/Scripts/System/Help/Gumps/PageQueueGump.cs","1022","System:Help","m_Entry.Sender.SendGump("
"SendGump","Data/Scripts/System/Help/Gumps/PageResponseGump.cs","46","System:Help","m_From.SendGump(new MessageSentGump(m_From, m_Name, m_Text));"
"SendGump","Data/Scripts/System/Help/Gumps/SpeechLogGump.cs","117","System:Help","from.SendGump(new SpeechLogGump(m_Player, m_Log, m_Page - 1));"
"SendGump","Data/Scripts/System/Help/Gumps/SpeechLogGump.cs","124","System:Help","from.SendGump(new SpeechLogGump(m_Player, m_Log, m_Page + 1));"
"SendGump","Data/Scripts/System/Misc/Captcha.cs","21","System:Misc","from.SendGump((Gump)o);"
"SendGump","Data/Scripts/System/Misc/Captcha.cs","35","System:Misc","pm.SendGump(new CaptchaGump(pm, act, actionObject));"
"SendGump","Data/Scripts/System/Misc/Captcha.cs","1178","System:Misc","from.SendGump(font_gump);"
"SendGump","Data/Scripts/System/Misc/ClientVerification.cs","265","System:Misc","m.SendGump(g);"
"SendGump","Data/Scripts/System/Misc/Console.cs","130","System:Misc","e.Sender.SendGump(new MessageSentGump(e.Sender, ""Admin"", resp));"
"SendGump","Data/Scripts/System/Misc/Death.cs","470","System:Misc","m.SendGump(new ResurrectNowGump(m));"
"SendGump","Data/Scripts/System/Misc/Death.cs","571","System:Misc","m.SendGump(new ResurrectNowGump(m));"
"SendGump","Data/Scripts/System/Misc/FoodDecay.cs","130","System:Misc","m.SendGump(new Server.Gumps.gumpfaim(m)); // popup hunger gump."
"SendGump","Data/Scripts/System/Misc/FoodDecay.cs","292","System:Misc","m.SendGump(new Server.Gumps.gumpfaim(m)); // popup Thirst gump."
"SendGump","Data/Scripts/System/Misc/Guilds.cs","733","System:Misc","from.SendGump(new PropertiesGump(from, g));"
"SendGump","Data/Scripts/System/Misc/Guilds.cs","740","System:Misc","from.SendGump(new GuildInfoGump((PlayerMobile)from, g));"
"SendGump","Data/Scripts/System/Misc/Guilds.cs","780","System:Misc","from.SendGump(new PropertiesGump(from, g));"
"SendGump","Data/Scripts/System/Misc/Guilds.cs","787","System:Misc","from.SendGump(new GuildInfoGump((PlayerMobile)from, g));"
"SendGump","Data/Scripts/System/Misc/Guilds.cs","808","System:Misc","pm.SendGump(new CreateGuildGump(pm));"
"SendGump","Data/Scripts/System/Misc/Guilds.cs","810","System:Misc","pm.SendGump(new GuildInfoGump(pm, pm.Guild as Guild));"
"SendGump","Data/Scripts/System/Misc/Guilds.cs","2435","System:Misc","from.SendGump(new GuildGump(from, m_Guild));"
"SendGump","Data/Scripts/System/Misc/Guilds.cs","2455","System:Misc","from.SendGump(new GuildGump(from, m_Guild));"
"SendGump","Data/Scripts/System/Misc/HardwareInfo.cs","235","System:Misc","from.SendGump(new Gumps.PropertiesGump(from, hwInfo));"
"SendGump","Data/Scripts/System/Misc/Keywords.cs","63","System:Misc","from.SendGump(new RenounceYoungGump());"
"SendGump","Data/Scripts/System/Misc/LoginStats.cs","86","System:Misc","m.SendGump(new NameChangeGump(m));"
"SendGump","Data/Scripts/System/Misc/Logs.cs","2281","System:Misc","from.SendGump(new LoggingGumpCrier(from, 2));"
"SendGump","Data/Scripts/System/Misc/Logs.cs","2287","System:Misc","from.SendGump(new LoggingGumpCrier(from, 3));"
"SendGump","Data/Scripts/System/Misc/Logs.cs","2293","System:Misc","from.SendGump(new LoggingGumpCrier(from, 4));"
"SendGump","Data/Scripts/System/Misc/Logs.cs","2299","System:Misc","from.SendGump(new LoggingGumpCrier(from, 5));"
"SendGump","Data/Scripts/System/Misc/Logs.cs","2305","System:Misc","from.SendGump(new LoggingGumpCrier(from, 6));"
"SendGump","Data/Scripts/System/Misc/Logs.cs","2311","System:Misc","from.SendGump(new LoggingGumpCrier(from, 7));"
"SendGump","Data/Scripts/System/Misc/MOTD.cs","86","System:Misc","MOTD_Utility.SendGump(from, false, this.Index, m_Origin);"
"SendGump","Data/Scripts/System/Misc/MOTD.cs","93","System:Misc","from.SendGump(new Server.Engines.Help.HelpGump(from, 1));"
"SendGump","Data/Scripts/System/Misc/MOTD.cs","179","System:Misc","from.SendGump(new WelcomeGump(from));"
"SendGump","Data/Scripts/System/Misc/MOTD.cs","181","System:Misc","from.SendGump(new MonsterGump(from));"
"SendGump","Data/Scripts/System/Misc/MOTD.cs","185","System:Misc","from.SendGump(new QuickBar(from));"
"SendGump","Data/Scripts/System/Misc/MOTD.cs","188","System:Misc","from.SendGump(new RegBar(from));"
"SendGump","Data/Scripts/System/Misc/MOTD.cs","235","System:Misc","mob.SendGump(new MOTD_Gump(mob, help, index, origin));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","397","System:Misc","e.SendGump(new CensusGump(e, true));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","401","System:Misc","e.SendGump(new CensusGump(e, false));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","658","System:Misc","from.SendGump(new Server.Engines.Help.HelpGump(from, 12));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","728","System:Misc","from.SendGump(new NameAlterGump(from));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","834","System:Misc","from.SendGump(new NameChangeGump(from));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","854","System:Misc","from.SendGump(new NameChangeGump(from));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","870","System:Misc","from.SendGump(new NameChangeGump(from));"
"SendGump","Data/Scripts/System/Misc/Naming.cs","890","System:Misc","e.SendGump(new NameAlterGump(e));"
"SendGump","Data/Scripts/System/Misc/Party.cs","634","System:Misc","target.SendGump(new PartyGump(from, target));"
"SendGump","Data/Scripts/System/Misc/Players.cs","1494","System:Misc","from.SendGump(new StatsGump(from, from, 0));"
"SendGump","Data/Scripts/System/Misc/Players.cs","1862","System:Misc","from.SendGump(new StatsGump(from, from, m_Origin));"
"SendGump","Data/Scripts/System/Misc/Players.cs","1863","System:Misc","from.SendGump(new Wanted(from));"
"SendGump","Data/Scripts/System/Misc/Players.cs","1897","System:Misc","from.SendGump(new StatsGump(from, from, 0));"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","216","System:Misc","from.SendGump(spg);"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","236","System:Misc","from.SendGump(new ShardPollGump(from, this, false, queue));"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","242","System:Misc","from.SendGump(new ShardPollGump(from, this, true, null));"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","626","System:Misc","m_From.SendGump(new ShardPollGump(m_From, m_Poller, m_Editing, m_Polls));"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","641","System:Misc","m_From.SendGump(new ShardPollGump(m_From, m_Poller, m_Editing, m_Polls));"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","642","System:Misc","m_From.SendGump(new PropertiesGump(m_From, m_Poller));"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","660","System:Misc","from.SendGump(new ShardPollGump(from, m_Poller, true, null));"
"SendGump","Data/Scripts/System/Misc/ShardPoller.cs","716","System:Misc","from.SendGump(new ShardPollGump(from, m_Poller, true, null));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","57","System:Misc","e.Mobile.SendGump(new GumpSaveRegion(e));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","64","System:Misc","e.Mobile.SendGump(new GumpSaveCoordinate(e));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","71","System:Misc","e.Mobile.SendGump(new GumpRemoveID(e));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","78","System:Misc","e.Mobile.SendGump(new GumpRemoveCoordinate(e));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","85","System:Misc","e.Mobile.SendGump(new GumpRemoveRegion(e));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","1077","System:Misc","state.Mobile.SendGump(new PropertiesGump(state.Mobile, m_Spawner));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","1078","System:Misc","state.Mobile.SendGump(new PremiumSpawnerGump(m_Spawner));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","1750","System:Misc","from.SendGump(g);"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","5734","System:Misc","from.SendGump(g);"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","7594","System:Misc","from.SendGump(new SpawnEditorGump(from, page, currentList, selected, selSpawner));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","8382","System:Misc","from.SendGump(new PremiumSpawnerGump(selSpawner as PremiumSpawner));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","8446","System:Misc","state.Mobile.SendGump(new PropertiesGump(state.Mobile, spawner));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","8494","System:Misc","from.SendGump(new SpawnEditorGump(from, 0, filregList, 0, null));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","8514","System:Misc","m.SendGump(new SpawnEditorGump(m, 0, fildisList, 0, null));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","8560","System:Misc","from.SendGump(new SpawnEditorGump(from, 0, searchList, 0, null));"
"SendGump","Data/Scripts/System/Misc/Spawning.cs","8575","System:Misc","from.SendGump(new SpawnEditorGump(from, 0, searchList, 0, null));"
"SendGump","Data/Scripts/System/Misc/Statistics.cs","126","System:Misc","m.SendGump(new StatisticsGump(m, 0));"
"SendGump","Data/Scripts/System/Misc/Statistics.cs","142","System:Misc","m.SendGump(new StatisticsGump(m, 0));"
"SendGump","Data/Scripts/System/Misc/Statistics.cs","353","System:Misc","from.SendGump(new Server.Engines.Help.HelpGump(from, 1));"
"SendGump","Data/Scripts/System/Misc/Talk.cs","642","System:Misc","mobile.SendGump(new SpeechGump( mobile, ""Camping Safely"", SpeechFunctions.SpeechText( m_Giver, m_Mobile, ""Ranger"" ) ));"
"SendGump","Data/Scripts/System/Obsolete/HerbalistCauldron.cs","1393","System:Obsolete","from.SendGump(new DruidicGump(from, m_Pot));"
"SendGump","Data/Scripts/System/Obsolete/MixingCauldron.cs","1525","System:Obsolete","from.SendGump(new NecroticGump(from, m_Pot));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","5348","System:Obsolete","from.SendGump(new CharacterStatueGump(m_Maker, statue, from));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","5652","System:Obsolete","state.Mobile.SendGump(new CharacterStatueGump(m_Maker, m_Statue, m_Owner));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","5891","System:Obsolete","from.SendGump(new CharacterPlinthGump(m_Statue));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9042","System:Obsolete","m_From.SendGump(new FactionStoneGump(m_From, m_Election.Faction));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9048","System:Obsolete","m_From.SendGump(new VoteGump(m_From, m_Election));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9207","System:Obsolete","from.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9216","System:Obsolete","from.SendGump(new ElectionManagementGump(m_Election));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9221","System:Obsolete","from.SendGump(new ElectionManagementGump(m_Election));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9225","System:Obsolete","from.SendGump(new ElectionManagementGump(m_Election, m_Candidate, m_Page - 1));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9229","System:Obsolete","from.SendGump(new ElectionManagementGump(m_Election, m_Candidate, m_Page + 1));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","9238","System:Obsolete","from.SendGump(new ElectionManagementGump(m_Election, m_Candidate, m_Page));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","11065","System:Obsolete","from.SendGump(new ElectionManagementGump(faction.Election));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","11066","System:Obsolete","//from.SendGump( new Gumps.PropertiesGump( from, faction.Election ) );"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","12744","System:Obsolete","from.SendGump(new HorseBreederGump((PlayerMobile)from, this.Faction));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","12873","System:Obsolete","m_Mobile.SendGump(new CraftGump(m_Mobile, m_CraftSystem, m_Tool, m_Notice));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","14250","System:Obsolete","from.SendGump(new FactionStoneGump((PlayerMobile)from, m_Faction));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","14259","System:Obsolete","from.SendGump(new JoinStoneGump((PlayerMobile)from, m_Faction));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","14615","System:Obsolete","m_From.SendGump(new ElectionGump(m_From, m_Faction.Election));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","14620","System:Obsolete","m_From.SendGump(new LeaveFactionGump(m_From, m_Faction));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","18742","System:Obsolete","pm.SendGump(new HonorSelf(pm));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","19444","System:Obsolete","from.SendGump(new JoinStoneGump((PlayerMobile)from, m_Faction));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","19805","System:Obsolete","pm.SendGump(new AcceptProtectorGump(protector, pm));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","20001","System:Obsolete","from.SendGump(new FinanceGump((PlayerMobile)from, town.Owner, town));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","20015","System:Obsolete","from.SendGump(new SheriffGump((PlayerMobile)from, town.Owner, town));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26548","System:Obsolete","m_From.SendGump(new QuestOfferGump(this));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26565","System:Obsolete","m_From.SendGump(new QuestLogUpdatedGump(this));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26577","System:Obsolete","m_From.SendGump(new QuestObjectivesGump(m_Objectives));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26582","System:Obsolete","m_From.SendGump(new QuestItemInfoGump(last.Info));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26594","System:Obsolete","m_From.SendGump(new QuestConversationsGump(m_Conversations));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26600","System:Obsolete","m_From.SendGump(new QuestItemInfoGump(last.Info));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26606","System:Obsolete","m_From.SendGump(new QuestCancelGump(this));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26689","System:Obsolete","m_From.SendGump(new QuestConversationsGump(m_Conversations));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26691","System:Obsolete","m_From.SendGump(new QuestConversationsGump(conv));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","26694","System:Obsolete","m_From.SendGump(new QuestItemInfoGump(conv.Info));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","27682","System:Obsolete","m_From.SendGump(new RewardNoticeGump(m_From));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","27704","System:Obsolete","m_From.SendGump(new RewardConfirmGump(m_From, entry));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","27779","System:Obsolete","m_From.SendGump(new RewardNoticeGump(m_From));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","28035","System:Obsolete","m_From.SendGump(new RewardChoiceGump(m_From));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","29180","System:Obsolete","e.Mobile.SendGump(new RewardNoticeGump(e.Mobile));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","29521","System:Obsolete","from.SendGump(new ResurrectGump(from, true));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","32787","System:Obsolete","from.SendGump(new TownStoneGump((PlayerMobile)from, m_Town.Owner, m_Town));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","33401","System:Obsolete","pm.SendGump(new ToTRedeemGump(this, false));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","33421","System:Obsolete","pm.SendGump(new ToTTurnInGump(this, buttons));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","33536","System:Obsolete","pm.SendGump(new ToTRedeemGump(m_Collector, false));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","33551","System:Obsolete","pm.SendGump(new ToTTurnInGump(m_Collector, buttons));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","33797","System:Obsolete","pm.SendGump(new ToTRedeemGump(m_Collector, true));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","34999","System:Obsolete","beholder.SendGump(new VirtueGump(beholder, beheld));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35122","System:Obsolete","m_Beholder.SendGump(new VirtueStatusGump(m_Beholder));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35333","System:Obsolete","m_Beholder.SendGump(new VirtueInfoGump(m_Beholder, m_Virtue, m_Desc, m_Page));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35341","System:Obsolete","m_Beholder.SendGump(new VirtueStatusGump(m_Beholder));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35404","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35411","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35423","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35435","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35442","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35454","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35466","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35478","System:Obsolete","m_Beholder.SendGump("
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35485","System:Obsolete","m_Beholder.SendGump(new VirtueGump(m_Beholder, m_Beholder));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35506","System:Obsolete","m_From.SendGump(new FactionStoneGump(m_From, m_Election.Faction));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","35520","System:Obsolete","m_From.SendGump(new VoteGump(m_From, m_Election));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","37161","System:Obsolete","from.SendGump(new SalesBookGump(from, this, 0));"
"SendGump","Data/Scripts/System/Obsolete/Obsolete.cs","37759","System:Obsolete","from.SendGump(new SalesBookGump(from, m_Book, page));"
"SendGump","Data/Scripts/System/Regions/HouseRegion.cs","271","System:Regions","m.SendGump(new NoticeGump(1060635, 30720, 1061826, 32512, 320, 180, null, null));"
"SendGump","Data/Scripts/System/Regions/HouseRegion.cs","370","System:Regions","from.SendGump(new NoticeGump(1060635, 30720, 1061826, 32512, 320, 180, null, null));"
"SendGump","Data/Scripts/System/Regions/HouseRegion.cs","442","System:Regions","from.SendGump(new ConfirmHouseResize(from, m_House));"
"SendGump","Data/Scripts/System/Regions/PrisonArea.cs","53","System:Regions","m.SendGump(new PrisonGump(m));"
"SendGump","Data/Scripts/System/Regions/StartRegion.cs","80","System:Regions","m.SendGump(new WelcomeGump(m));"
